iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_loss,param_l1_ratio,param_epsilon,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.006799936294555664,0.0003982784183607967,0.001000356674194336,5.309833872633002e-07,l2,huber,0.09,0.22,0.0005,"{'penalty': 'l2', 'loss': 'huber', 'l1_ratio': 0.09, 'epsilon': 0.22, 'alpha': 0.0005}",0.0,0.75,0.5,0.75,0.75,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.009800481796264648,0.003655207739202688,0.00020012855529785156,0.0004002571105957031,l1,huber,0.28,0.15,0.0005,"{'penalty': 'l1', 'loss': 'huber', 'l1_ratio': 0.28, 'epsilon': 0.15, 'alpha': 0.0005}",0.25,0.75,0.5,0.75,0.75,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0062010765075683595,0.0009804360974092635,0.0009985923767089843,1.3283146168884392e-06,elasticnet,modified_huber,0.97,0.65,0.0003,"{'penalty': 'elasticnet', 'loss': 'modified_huber', 'l1_ratio': 0.97, 'epsilon': 0.65, 'alpha': 0.0003}",1.0,0.75,0.5,1.0,0.5,0.75,0.22360679774997896,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.007399940490722656,0.0017442815781840884,0.0009998321533203126,2.4248470564062345e-06,l1,perceptron,0.97,0.81,0.0002,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.97, 'epsilon': 0.81, 'alpha': 0.0002}",1.0,0.75,0.5,1.0,0.75,0.8,0.18708286933869706,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0063995361328125,0.0008010154306650868,0.0006011009216308593,0.0004908010399206293,elasticnet,modified_huber,0.35,0.1,0.0005,"{'penalty': 'elasticnet', 'loss': 'modified_huber', 'l1_ratio': 0.35, 'epsilon': 0.1, 'alpha': 0.0005}",0.75,0.75,0.5,1.0,0.5,0.7,0.18708286933869706,217,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.00860004425048828,0.001356670636000145,0.0008007526397705078,0.0004003775231213771,elasticnet,squared_hinge,0.35,0.53,0.0003,"{'penalty': 'elasticnet', 'loss': 'squared_hinge', 'l1_ratio': 0.35, 'epsilon': 0.53, 'alpha': 0.0003}",0.5,0.75,0.5,0.75,0.75,0.65,0.1224744871391589,420,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.007599258422851562,0.0014965045294099203,0.0008000850677490235,0.00040004342550983954,l2,perceptron,0.35,0.65,0.0001,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.35, 'epsilon': 0.65, 'alpha': 0.0001}",0.25,0.75,0.5,0.75,0.0,0.45,0.29154759474226505,1652,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.006801176071166992,0.0011658608196547153,0.0005995750427246094,0.000489556321321462,l1,epsilon_insensitive,0.07,0.26,0.0002,"{'penalty': 'l1', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.07, 'epsilon': 0.26, 'alpha': 0.0002}",0.0,0.5,0.5,0.75,0.75,0.5,0.27386127875258304,1429,0.5625,0.75,0.6875,0.6875,0.5625,0.65,0.075
0,20,0.007999229431152343,0.0014127963801171138,0.0006006717681884766,0.0004904473026551508,l2,modified_huber,0.07,0.95,0.0002,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.07, 'epsilon': 0.95, 'alpha': 0.0002}",1.0,0.5,0.5,0.75,0.5,0.65,0.2,420,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.007399082183837891,0.0027289456594541584,0.0006005287170410157,0.0004903307803156578,l2,epsilon_insensitive,0.26,0.05,0.0002,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.26, 'epsilon': 0.05, 'alpha': 0.0002}",0.0,0.5,0.5,0.75,0.75,0.5,0.27386127875258304,1429,0.5625,0.5625,0.3125,0.6875,0.625,0.55,0.12747548783981963
0,20,0.005400562286376953,0.0004903508865803102,0.0006001949310302735,0.0004900571632066482,l2,huber,0.97,0.42,0.0004,"{'penalty': 'l2', 'loss': 'huber', 'l1_ratio': 0.97, 'epsilon': 0.42, 'alpha': 0.0004}",1.0,0.5,0.25,0.25,0.75,0.55,0.291547594742265,1004,0.4375,0.5625,0.5,0.3125,0.4375,0.45,0.082915619758885
0,20,0.00719904899597168,0.002925891107597685,0.001001262664794922,1.8929894677428444e-06,l2,epsilon_insensitive,0.31,0.1,0.0005,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.31, 'epsilon': 0.1, 'alpha': 0.0005}",0.0,0.5,0.5,0.75,0.75,0.5,0.27386127875258304,1429,0.5625,0.5625,0.6875,0.6875,0.625,0.625,0.05590169943749474
0,20,0.00800008773803711,0.0017888865206835776,0.00020017623901367188,0.00040035247802734376,l1,hinge,0.07,0.81,0.0004,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.07, 'epsilon': 0.81, 'alpha': 0.0004}",0.0,0.75,0.5,0.75,0.75,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.007201004028320313,0.0016001112366841547,0.0006000041961669922,0.000489901753744907,l1,hinge,0.28,0.8,0.0001,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.28, 'epsilon': 0.8, 'alpha': 0.0001}",0.0,0.75,0.5,0.75,0.75,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.007199335098266602,0.0011657631658305966,0.0006006240844726562,0.0004904087709547831,elasticnet,squared_loss,0.04,0.58,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.04, 'epsilon': 0.58, 'alpha': 0.0002}",0.0,0.25,0.25,0.0,0.5,0.2,0.18708286933869708,1872,0.25,0.375,0.25,0.25,0.1875,0.2625,0.06123724356957945
0,20,0.0061992168426513675,0.00040085549329198157,0.00040001869201660155,0.000489920893719676,elasticnet,hinge,0.64,0.58,0.0003,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.64, 'epsilon': 0.58, 'alpha': 0.0003}",0.25,0.75,0.5,0.75,0.75,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0060005664825439455,0.0006330895030216605,0.00039973258972167967,0.0004895704914386467,l1,squared_hinge,0.48,0.1,0.0001,"{'penalty': 'l1', 'loss': 'squared_hinge', 'l1_ratio': 0.48, 'epsilon': 0.1, 'alpha': 0.0001}",1.0,0.75,0.5,0.5,0.25,0.6,0.25495097567963926,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005799198150634765,0.0011668180084513139,0.0007999897003173828,0.0003999951166155591,l1,squared_loss,0.48,0.42,0.0002,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.48, 'epsilon': 0.42, 'alpha': 0.0002}",0.25,0.0,0.5,0.25,0.75,0.35,0.25495097567963926,1795,0.1875,0.125,0.25,0.25,0.375,0.2375,0.082915619758885
0,20,0.006199312210083008,0.0011661884082849077,0.0008004188537597656,0.0004002095547106268,l1,hinge,0.33,0.06,0.0002,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.33, 'epsilon': 0.06, 'alpha': 0.0002}",0.0,0.75,0.5,0.75,0.75,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005199909210205078,0.00040113944001215,0.0006001949310302735,0.0004900571168092678,l1,epsilon_insensitive,0.31,0.15,0.0005,"{'penalty': 'l1', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.31, 'epsilon': 0.15, 'alpha': 0.0005}",0.0,0.5,0.5,0.75,0.75,0.5,0.27386127875258304,1429,0.6875,0.6875,0.6875,0.6875,0.625,0.675,0.025
0,20,0.006399965286254883,0.000799907864713409,0.0006002426147460937,0.0004900960426673039,l2,modified_huber,0.03,0.42,0.0002,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.03, 'epsilon': 0.42, 'alpha': 0.0002}",0.75,0.75,0.5,0.75,0.5,0.65,0.1224744871391589,420,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.004999017715454102,2.0598040644126106e-06,0.0003996372222900391,0.0004894541087693921,l1,epsilon_insensitive,0.22,0.76,0.0001,"{'penalty': 'l1', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.22, 'epsilon': 0.76, 'alpha': 0.0001}",0.0,0.5,0.25,0.75,0.75,0.45,0.29154759474226505,1652,0.8125,0.75,0.5625,0.75,0.5625,0.6875,0.10458250331675945
